Time (ns),Br25 ref,Br25 IMN,Br25 EDA,EDA ref,EDA IMN,EDA EDA,IMN ref,IMN IMN,IMN EDA
802.304,3,3,,,,2,0,4,11
802.432,4,1,,,,1,4,2,5
802.56,2,2,,,,3,3,3,4
802.688,6,2,,,,2,1,4,7
802.816,3,3,,,,3,1,5,3
802.944,3,2,,,,2,1,1,1
803.072,1,5,,,,3,1,3,5
803.2,1,4,,,,3,6,6,5
803.328,0,3,,,,3,2,2,3
803.456,2,5,,,,0,1,3,8
803.584,2,1,,,,6,3,3,2
803.712,3,2,,,,2,1,1,5
803.84,5,1,,,,1,0,8,1
803.968,0,3,,,,1,2,5,3
804.096,2,3,,,,1,2,5,2
804.224,4,3,,,,1,4,2,6
804.352,3,2,,,,1,4,9,5
804.48,1,2,,,,0,4,0,1
804.608,2,2,,,,1,7,9,4
804.736,2,0,,,,1,1,3,5
804.864,2,0,,,,2,4,4,1
804.992,0,2,,,,2,5,3,3
805.12,4,1,,,,5,1,2,7
805.248,3,1,,,,3,2,3,4
805.376,1,2,,,,4,5,7,2
805.504,2,3,,,,4,3,4,2
805.632,1,2,,,,2,4,0,2
805.76,2,5,,,,3,1,4,3
805.888,2,4,,,,3,3,4,3
806.016,3,2,,,,0,4,1,6
806.144,5,6,,,,0,5,6,7
806.272,3,2,,,,2,3,5,4
806.4,5,7,,,,0,4,2,1
806.528,0,3,,,,3,1,5,7
806.656,3,1,,,,1,4,5,5
806.784,5,4,,,,2,3,2,7
806.912,2,1,,,,3,3,7,2
807.04,1,3,,,,1,3,4,4
807.168,0,3,,,,2,5,3,2
807.296,2,3,,,,1,4,4,3
807.424,2,2,,,,2,2,4,3
807.552,0,2,,,,1,2,2,4
807.68,0,1,,,,2,1,2,0
807.808,0,1,,,,0,4,5,4
807.936,1,4,,,,1,3,4,4
808.064,0,3,,,,1,3,1,4
808.192,1,2,,,,2,3,4,4
808.32,4,5,,,,1,2,1,8
808.448,3,7,,,,2,3,6,7
808.576,3,1,,,,3,2,1,5
808.704,2,3,,,,3,3,4,3
808.832,1,2,,,,0,4,5,5
808.96,4,3,,,,2,4,6,4
809.088,0,2,,,,1,4,3,6
809.216,6,3,,,,0,5,3,4
809.344,3,3,,,,2,0,8,4
809.472,3,1,,,,0,3,5,2
809.6,2,2,,,,4,4,8,3
809.728,1,2,,,,1,2,3,4
809.856,5,7,,,,4,5,5,5
809.984,5,0,,,,4,5,0,2
810.112,3,2,,,,5,5,4,10
810.24,1,1,,,,1,4,3,3
810.368,4,2,,,,1,2,2,1
810.496,2,1,,,,4,4,7,3
810.624,1,2,,,,3,3,4,4
810.752,1,1,,,,2,4,2,2
810.88,5,2,,,,3,3,7,9
811.008,3,2,,,,2,2,4,2
811.136,3,2,,,,3,3,5,7
811.264,3,2,,,,1,4,6,4
811.392,1,1,,,,3,1,2,2
811.52,3,4,,,,2,6,4,6
811.648,3,2,,,,1,2,4,3
811.776,2,2,,,,2,1,0,4
811.904,2,3,,,,0,1,3,3
812.032,5,3,,,,1,1,2,2
812.16,2,2,,,,2,1,6,1
812.288,2,2,,,,2,9,4,4
812.416,2,2,,,,3,0,7,6
812.544,2,3,,,,1,2,5,7
812.672,3,1,,,,2,6,4,6
812.8,3,2,,,,3,1,1,5
812.928,4,1,,,,3,2,5,4
813.056,0,0,,,,3,3,2,1
813.184,2,1,,,,4,1,3,2
813.312,1,2,,,,1,4,3,8
813.44,4,6,,,,5,4,3,1
813.568,0,3,,,,1,3,5,5
813.696,1,0,,,,2,3,3,3
813.824,1,2,,,,1,1,2,4
813.952,1,1,,,,3,5,3,1
814.08,3,2,,,,2,1,4,3
814.208,2,2,,,,0,3,3,8
814.336,4,3,,,,3,1,6,7
814.464,2,4,,,,4,3,5,2
814.592,4,0,,,,3,6,2,7
814.72,4,2,,,,2,4,1,9
814.848,2,2,,,,1,3,3,7
814.976,1,1,,,,3,3,4,3
815.104,3,5,,,,1,2,3,7
815.232,2,4,,,,1,1,4,5
815.36,2,3,,,,1,6,6,3
815.488,1,2,,,,2,1,3,8
815.616,3,3,,,,2,3,5,4
815.744,2,1,,,,3,3,3,3
815.872,2,1,,,,1,1,5,2
816,2,4,,,,1,2,4,4
816.128,4,2,,,,3,2,2,4
816.256,0,1,,,,0,1,4,6
816.384,2,3,,,,5,3,5,8
816.512,1,4,,,,6,5,3,1
816.64,3,4,,,,1,6,6,5
816.768,5,4,,,,4,2,4,6
816.896,3,2,,,,1,2,2,7
817.024,2,1,,,,1,1,4,4
817.152,1,3,,,,4,3,3,3
817.28,3,2,,,,5,6,2,2
817.408,1,7,,,,2,1,2,2
817.536,3,1,,,,1,3,5,8
817.664,1,2,,,,0,1,4,3
817.792,1,5,,,,3,2,5,4
817.92,2,2,,,,1,4,4,3
818.048,2,1,,,,2,1,6,4
818.176,2,2,,,,2,1,5,5
818.304,3,2,,,,4,3,2,5
818.432,2,1,,,,3,4,3,4
818.56,3,3,,,,5,1,2,3
818.688,1,4,,,,0,4,3,3
818.816,2,7,,,,2,2,4,5
818.944,1,3,,,,4,2,7,5
819.072,2,3,,,,2,3,2,4
819.2,2,2,,,,3,3,3,5
819.328,2,3,,,,1,10,3,3
819.456,5,2,,,,0,3,3,3
819.584,6,2,,,,1,3,3,3
819.712,1,3,,,,0,3,1,6
819.84,2,1,,,,5,2,2,1
819.968,2,2,,,,3,4,7,2
820.096,2,6,,,,2,1,4,5
820.224,0,3,,,,2,2,2,5
820.352,3,3,,,,0,4,3,2
820.48,0,6,,,,1,0,2,5
820.608,1,3,,,,2,7,2,5
820.736,2,5,,,,3,3,1,4
820.864,0,1,,,,0,3,6,6
820.992,2,3,,,,1,4,6,6
821.12,4,2,,,,2,5,1,5
821.248,3,2,,,,1,0,2,4
821.376,3,7,,,,3,3,3,5
821.504,1,3,,,,2,2,3,3
821.632,2,0,,,,3,3,7,5
821.76,0,3,,,,3,3,3,7
821.888,2,2,,,,5,4,4,4
822.016,5,4,,,,2,4,4,5
822.144,3,1,,,,4,2,4,3
822.272,1,2,,,,1,1,2,4
822.4,3,4,,,,3,2,5,8
822.528,0,1,,,,3,2,6,1
822.656,1,1,,,,2,1,2,3
822.784,2,4,,,,0,0,2,2
822.912,5,2,,,,3,3,2,4
823.04,3,0,,,,1,2,3,6
823.168,1,3,,,,0,2,3,5
823.296,5,3,,,,3,3,2,5
823.424,5,2,,,,1,3,3,5
823.552,4,2,,,,2,1,4,2
823.68,2,2,,,,3,1,2,5
823.808,0,2,,,,4,7,1,4
823.936,3,2,,,,1,3,2,5
824.064,2,3,,,,2,0,3,2
824.192,3,1,,,,3,0,1,3
824.32,0,2,,,,1,4,2,3
824.448,8,2,,,,1,3,2,3
824.576,3,2,,,,5,1,9,4
824.704,1,1,,,,2,0,5,5
824.832,2,2,,,,3,5,0,1
824.96,5,6,,,,5,2,3,4
825.088,2,2,,,,3,3,2,3
825.216,4,0,,,,3,3,3,4
825.344,3,5,,,,1,3,4,2
825.472,3,2,,,,0,5,3,3
825.6,1,4,,,,1,2,1,6
825.728,1,2,,,,3,1,3,5
825.856,3,2,,,,4,1,5,6
825.984,0,2,,,,1,2,3,6
826.112,4,4,,,,4,5,3,9
826.24,2,1,,,,2,1,2,8
826.368,2,3,,,,2,3,4,6
826.496,1,2,,,,1,3,3,3
826.624,2,1,,,,2,2,5,7
826.752,1,4,,,,1,4,3,5
826.88,1,2,,,,2,3,10,10
827.008,2,1,,,,3,6,4,2
827.136,1,2,,,,2,2,5,5
827.264,2,0,,,,3,1,5,8
827.392,2,2,,,,0,0,6,6
827.52,1,2,,,,1,3,3,4
827.648,3,3,,,,1,1,3,2
827.776,0,1,,,,2,4,2,3
827.904,3,2,,,,1,5,1,1
828.032,2,1,,,,3,2,5,7
828.16,1,1,,,,2,4,2,5
828.288,3,3,,,,1,4,2,4
828.416,2,4,,,,1,4,2,7
828.544,0,2,,,,3,1,4,2
828.672,3,2,,,,0,3,3,1
828.8,3,2,,,,1,7,6,6
828.928,8,0,,,,5,3,2,6
829.056,2,1,,,,5,1,4,0
829.184,1,4,,,,3,3,1,2
829.312,4,0,,,,1,1,6,3
829.44,2,2,,,,5,2,3,7
829.568,1,2,,,,4,1,4,4
829.696,0,4,,,,3,2,3,2
829.824,3,4,,,,3,1,4,2
829.952,3,4,,,,0,4,2,7
830.08,2,1,,,,2,2,2,2
830.208,1,3,,,,0,1,5,8
830.336,1,5,,,,3,2,7,3
830.464,1,1,,,,0,2,1,7
830.592,1,3,,,,1,2,4,6
830.72,3,2,,,,0,3,0,4
830.848,2,3,,,,2,1,4,2
830.976,1,5,,,,2,1,2,1
831.104,3,1,,,,1,2,4,1
831.232,1,2,,,,3,2,4,9
831.36,2,1,,,,1,3,1,4
831.488,0,2,,,,2,1,7,4
831.616,3,1,,,,4,4,6,2
831.744,3,3,,,,2,2,7,3
831.872,4,5,,,,2,2,7,3
832,5,3,,,,5,3,3,4
832.128,2,0,,,,3,2,3,5
832.256,3,2,,,,2,2,3,2
832.384,5,1,,,,1,4,1,6
832.512,1,3,,,,4,4,1,3
832.64,0,2,,,,1,2,5,7
832.768,1,2,,,,1,2,3,5
832.896,0,5,,,,4,2,4,2
833.024,1,5,,,,3,2,2,6
833.152,3,4,,,,1,6,1,3
833.28,2,3,,,,2,2,5,4
833.408,1,4,,,,1,1,3,3
833.536,2,2,,,,0,3,4,5
833.664,8,3,,,,2,1,3,8
833.792,3,2,,,,3,1,4,1
833.92,2,1,,,,1,3,1,6
834.048,3,2,,,,1,2,3,5
834.176,3,2,,,,4,2,3,2
834.304,2,2,,,,0,2,2,4
834.432,0,2,,,,4,1,3,5
834.56,1,2,,,,0,2,2,3
834.688,2,4,,,,2,0,2,4
834.816,2,4,,,,0,0,1,9
834.944,0,3,,,,0,5,2,4
835.072,2,2,,,,0,2,3,3
835.2,2,0,,,,4,4,5,5
835.328,3,4,,,,2,3,7,5
835.456,0,4,,,,2,2,4,6
835.584,1,3,,,,1,2,3,5
835.712,2,2,,,,1,3,2,2
835.84,0,2,,,,1,1,3,4
835.968,1,1,,,,1,1,2,4
836.096,3,6,,,,1,2,4,4
836.224,2,3,,,,2,5,1,2
836.352,1,3,,,,2,2,1,3
836.48,1,2,,,,1,2,4,2
836.608,1,2,,,,3,1,4,2
836.736,2,1,,,,3,2,3,2
836.864,3,1,,,,3,5,2,4
836.992,0,2,,,,3,3,4,8
837.12,4,5,,,,1,3,3,3
837.248,0,2,,,,0,4,2,1
837.376,2,4,,,,4,3,3,2
837.504,4,2,,,,2,2,1,3
837.632,4,2,,,,3,4,6,8
837.76,5,5,,,,3,4,3,7
837.888,2,2,,,,4,2,3,1
838.016,2,1,,,,3,0,3,2
838.144,1,2,,,,3,3,3,1
838.272,3,4,,,,3,6,8,2
838.4,1,2,,,,1,2,2,7
838.528,2,3,,,,2,4,6,3
838.656,0,3,,,,3,1,3,4
838.784,1,6,,,,1,1,7,2
838.912,0,1,,,,3,6,8,3
839.04,3,6,,,,5,2,4,2
839.168,0,0,,,,1,2,4,6
839.296,7,3,,,,1,2,3,7
839.424,1,2,,,,2,0,1,2
839.552,3,4,,,,1,3,4,6
839.68,3,3,,,,5,3,2,5
839.808,4,5,,,,1,4,5,6
839.936,3,2,,,,1,1,4,6
840.064,0,1,,,,1,2,3,3
840.192,2,2,,,,0,3,1,4
840.32,5,1,,,,6,2,3,4
840.448,1,2,,,,2,2,2,5
840.576,0,3,,,,2,7,5,3
840.704,3,4,,,,3,0,1,5
840.832,2,3,,,,2,1,4,6
840.96,0,4,,,,3,5,2,5
841.088,1,1,,,,1,3,4,4
841.216,2,2,,,,0,4,3,1
841.344,0,3,,,,2,3,2,1
841.472,1,1,,,,1,5,1,6
841.6,2,3,,,,2,2,2,7
841.728,4,1,,,,2,7,5,4
841.856,4,1,,,,3,2,9,6
841.984,1,1,,,,0,5,7,1
842.112,0,0,,,,1,2,4,4
842.24,2,2,,,,2,0,6,5
842.368,4,3,,,,3,4,6,4
842.496,7,2,,,,1,3,4,3
842.624,2,4,,,,3,2,4,2
842.752,3,1,,,,3,4,1,3
842.88,1,1,,,,2,4,1,3
843.008,3,1,,,,2,3,1,6
843.136,2,4,,,,1,2,2,8
843.264,0,1,,,,2,7,3,4
843.392,4,4,,,,1,3,4,2
843.52,1,3,,,,2,4,3,8
843.648,3,4,,,,0,2,8,2
843.776,2,5,,,,3,4,4,7
843.904,2,5,,,,2,5,3,7
844.032,4,5,,,,3,3,3,5
844.16,0,2,,,,5,3,5,9
844.288,0,1,,,,2,2,4,5
844.416,1,1,,,,1,6,4,2
844.544,0,3,,,,3,2,4,2
844.672,2,6,,,,1,3,4,3
844.8,4,1,,,,0,2,5,5
844.928,5,5,,,,1,1,4,5
845.056,1,2,,,,5,3,5,7
845.184,5,2,,,,1,2,4,6
845.312,2,3,,,,2,5,3,1
845.44,0,1,,,,3,3,5,3
845.568,0,2,,,,1,3,7,7
845.696,5,2,,,,1,2,1,9
845.824,1,3,,,,2,2,1,9
845.952,1,0,,,,5,3,4,2
846.08,2,3,,,,3,3,7,4
846.208,1,4,,,,1,0,4,3
846.336,2,3,,,,3,5,5,4
846.464,1,3,,,,3,1,8,4
846.592,1,2,,,,0,2,3,4
846.72,2,1,,,,3,1,7,5
846.848,2,2,,,,1,1,2,4
846.976,2,1,,,,3,3,4,7
847.104,4,3,,,,1,0,1,6
847.232,2,3,,,,2,0,5,2
847.36,2,1,,,,2,4,4,2
847.488,1,2,,,,1,2,8,8
847.616,0,6,,,,1,2,8,7
847.744,4,2,,,,3,3,3,4
847.872,2,5,,,,1,3,2,8
848,5,1,,,,2,0,1,2
848.128,3,3,,,,1,4,2,6
848.256,2,4,,,,2,6,5,5
848.384,2,0,,,,3,3,6,3
848.512,2,2,,,,1,6,2,5
848.64,3,3,,,,2,5,5,2
848.768,1,4,,,,0,1,3,5
848.896,1,4,,,,0,2,4,4
849.024,3,2,,,,1,2,1,4
849.152,3,1,,,,2,3,5,4
849.28,1,3,,,,3,2,3,3
849.408,1,0,,,,1,1,0,7
849.536,1,2,,,,4,1,1,4
849.664,3,2,,,,4,4,6,3
849.792,4,4,,,,3,3,1,3
849.92,2,1,,,,2,2,2,5
850.048,3,1,,,,3,2,5,4
850.176,2,1,,,,3,2,6,5
850.304,3,3,,,,4,2,1,4
850.432,2,5,,,,2,3,4,4
850.56,0,5,,,,2,2,3,5
850.688,3,2,,,,1,5,1,5
850.816,1,4,,,,5,2,3,7
850.944,4,1,,,,0,2,1,2
851.072,3,2,,,,1,2,3,1
851.2,1,1,,,,1,2,3,3
851.328,2,2,,,,0,3,3,0
851.456,2,0,,,,2,2,4,3
851.584,3,4,,,,3,2,3,3
851.712,1,6,,,,0,2,6,10
851.84,3,4,,,,2,4,2,4
851.968,2,4,,,,1,0,3,3
852.096,2,3,,,,1,1,0,3
852.224,0,1,,,,2,3,1,6
852.352,3,4,,,,2,2,2,3
852.48,1,5,,,,1,0,4,6
852.608,2,2,,,,3,4,2,2
852.736,2,4,,,,2,0,5,4
852.864,1,2,,,,3,3,4,9
852.992,3,3,,,,0,5,2,5
853.12,2,1,,,,1,2,2,3
853.248,2,1,,,,3,1,2,0
853.376,1,4,,,,2,3,4,4
853.504,3,3,,,,4,4,2,5
853.632,0,2,,,,0,2,5,6
853.76,3,1,,,,1,1,3,3
853.888,3,0,,,,2,5,1,3
854.016,0,0,,,,2,4,2,3
854.144,4,3,,,,3,7,7,2
854.272,2,1,,,,3,5,2,3
854.4,5,6,,,,3,5,4,2
854.528,1,4,,,,2,5,5,2
854.656,1,2,,,,2,1,3,3
854.784,2,3,,,,0,1,2,1
854.912,1,2,,,,1,3,5,3
855.04,1,2,,,,2,1,3,1
855.168,2,4,,,,1,5,6,3
855.296,3,2,,,,4,3,3,2
855.424,5,1,,,,2,5,5,3
855.552,1,3,,,,1,5,5,2
855.68,3,2,,,,3,2,4,4
855.808,4,1,,,,3,2,3,8
855.936,1,1,,,,4,0,3,4
856.064,1,3,,,,3,6,2,3
856.192,2,0,,,,5,4,2,4
856.32,2,2,,,,2,3,2,8
856.448,1,7,,,,1,4,5,6
856.576,0,3,,,,0,4,2,4
856.704,2,1,,,,2,3,3,5
856.832,3,2,,,,4,1,2,2
856.96,3,4,,,,4,4,4,2
857.088,3,1,,,,3,2,6,1
857.216,3,4,,,,4,4,1,3
857.344,3,2,,,,3,4,3,0
857.472,2,5,,,,1,4,4,1
857.6,4,2,,,,3,2,1,3
857.728,1,1,,,,2,3,4,1
857.856,4,4,,,,0,3,1,4
857.984,2,3,,,,2,0,4,4
858.112,3,3,,,,1,4,3,3
858.24,1,2,,,,1,1,2,2
858.368,1,6,,,,2,1,3,3
858.496,4,2,,,,0,2,0,8
858.624,0,3,,,,2,3,4,3
858.752,5,2,,,,6,2,4,0
858.88,3,3,,,,1,7,3,8
859.008,1,5,,,,2,1,0,4
859.136,1,1,,,,2,2,3,4
859.264,4,4,,,,1,2,6,4
859.392,1,1,,,,4,1,6,4
859.52,2,4,,,,0,0,3,2
859.648,4,1,,,,4,2,4,4
859.776,3,5,,,,0,5,2,9
859.904,1,0,,,,1,2,0,4
860.032,1,2,,,,4,3,0,0
860.16,3,0,,,,0,5,2,3
860.288,3,2,,,,1,0,4,2
860.416,0,1,,,,0,4,4,4
860.544,3,3,,,,3,2,2,2
860.672,3,0,,,,5,4,6,2
860.8,2,3,,,,5,2,8,4
860.928,2,1,,,,1,3,1,10
861.056,2,1,,,,5,2,2,8
861.184,3,1,,,,3,4,4,5
861.312,3,2,,,,3,4,2,1
861.44,2,4,,,,1,3,2,7
861.568,3,1,,,,2,2,4,5
861.696,3,3,,,,3,2,8,9
861.824,3,1,,,,0,1,1,0
861.952,3,2,,,,3,3,3,3
862.08,3,0,,,,3,2,8,5
862.208,0,4,,,,0,3,2,3
862.336,0,5,,,,2,3,3,3
862.464,3,1,,,,2,4,4,2
862.592,1,1,,,,1,4,3,3
862.72,4,2,,,,3,3,4,9
862.848,2,2,,,,0,6,0,2
862.976,3,3,,,,2,1,1,4
863.104,5,1,,,,2,3,1,3
863.232,2,4,,,,0,2,4,2
863.36,1,0,,,,1,3,4,2
863.488,3,3,,,,2,4,4,2
863.616,2,2,,,,1,1,6,4
863.744,3,2,,,,3,5,3,5
863.872,0,1,,,,1,5,5,2
864,4,2,,,,2,2,4,4
864.128,1,2,,,,3,3,5,3
864.256,2,3,,,,1,2,2,7
864.384,4,3,,,,1,1,6,3
864.512,2,0,,,,1,5,2,4
864.64,1,1,,,,0,1,4,4
864.768,5,1,,,,2,2,5,1
864.896,2,3,,,,3,0,1,5
865.024,6,2,,,,1,2,0,3
865.152,1,2,,,,5,4,6,3
865.28,1,0,,,,1,2,2,6
865.408,5,3,,,,2,2,2,2
865.536,3,0,,,,2,5,2,2
865.664,3,1,,,,2,1,4,3
865.792,1,1,,,,2,6,4,6
865.92,0,2,,,,2,4,1,2
866.048,2,3,,,,2,3,1,5
866.176,0,2,,,,1,4,1,4
866.304,0,2,,,,1,2,3,7
866.432,2,7,,,,2,2,1,2
866.56,4,2,,,,5,3,0,3
866.688,2,4,,,,1,2,1,6
866.816,1,4,,,,2,1,0,7
866.944,3,0,,,,1,1,4,4
867.072,2,2,,,,3,6,4,2
867.2,0,4,,,,2,4,2,10
867.328,3,1,,,,4,6,5,2
867.456,0,4,,,,4,5,1,6
867.584,4,2,,,,2,0,0,3
867.712,3,0,,,,4,3,2,3
867.84,3,4,,,,5,5,1,5
867.968,4,3,,,,2,4,4,4
868.096,1,6,,,,2,2,2,2
868.224,3,1,,,,2,4,4,6
868.352,2,1,,,,2,4,5,8
868.48,3,4,,,,2,3,2,3
868.608,0,3,,,,2,3,2,7
868.736,3,0,,,,2,2,2,2
868.864,2,1,,,,2,2,2,1
868.992,2,4,,,,2,3,2,6
869.12,3,1,,,,3,3,2,3
869.248,0,3,,,,3,2,5,3
869.376,2,1,,,,2,2,5,5
869.504,2,1,,,,2,2,3,2
869.632,5,1,,,,4,2,1,3
869.76,0,5,,,,4,4,2,5
869.888,5,1,,,,2,2,4,3
870.016,1,4,,,,1,4,1,6
870.144,0,2,,,,3,3,5,4
870.272,1,4,,,,1,3,5,7
870.4,0,3,,,,3,2,6,4
870.528,3,0,,,,7,4,2,2
870.656,1,1,,,,1,3,3,2
870.784,1,2,,,,1,1,3,5
870.912,5,2,,,,2,3,1,1
871.04,7,3,,,,0,2,4,7
871.168,1,1,,,,4,3,2,3
871.296,0,4,,,,2,3,4,6
871.424,1,4,,,,3,2,3,4
871.552,0,1,,,,0,4,4,4
871.68,2,1,,,,3,3,5,1
871.808,1,4,,,,3,3,3,6
871.936,5,2,,,,3,4,7,2
872.064,1,2,,,,0,2,1,4
872.192,2,3,,,,1,0,1,5
872.32,2,1,,,,3,2,3,4
872.448,2,1,,,,3,2,3,5
872.576,4,1,,,,3,7,1,3
872.704,2,2,,,,2,5,1,6
872.832,1,0,,,,2,7,3,8
872.96,2,2,,,,2,1,5,5
873.088,4,0,,,,2,2,6,5
873.216,2,3,,,,0,5,4,3
873.344,3,2,,,,3,2,3,0
873.472,1,4,,,,0,1,5,3
873.6,5,1,,,,3,1,3,4
873.728,3,2,,,,1,1,1,6
873.856,2,5,,,,1,3,3,4
873.984,2,2,,,,2,2,4,3
874.112,2,4,,,,3,1,1,2
874.24,2,2,,,,3,2,3,5
874.368,3,1,,,,0,1,2,5
874.496,3,4,,,,1,2,4,1
874.624,5,2,,,,2,1,3,7
874.752,1,0,,,,2,0,0,1
874.88,1,2,,,,1,1,2,3
875.008,3,1,,,,1,1,0,1
875.136,5,3,,,,1,2,4,4
875.264,1,3,,,,2,1,2,5
875.392,3,2,,,,2,8,2,4
875.52,3,2,,,,3,1,2,5
875.648,3,2,,,,0,4,3,1
875.776,1,2,,,,0,6,3,4
875.904,1,2,,,,1,5,3,3
876.032,2,3,,,,4,3,2,4
876.16,1,1,,,,3,0,3,2
876.288,1,2,,,,3,2,3,4
876.416,2,3,,,,3,3,3,2
876.544,4,1,,,,1,3,3,5
876.672,3,3,,,,1,4,0,3
876.8,0,1,,,,1,1,2,3
876.928,2,5,,,,2,0,3,5
877.056,4,3,,,,1,3,3,8
877.184,3,5,,,,1,4,6,3
877.312,2,3,,,,2,2,4,3
877.44,3,5,,,,1,3,3,2
877.568,4,1,,,,1,0,3,1
877.696,0,6,,,,1,2,2,3
877.824,1,3,,,,1,1,0,4
877.952,3,2,,,,2,0,4,0
878.08,1,1,,,,4,1,2,3
878.208,3,3,,,,2,6,8,2
878.336,3,4,,,,2,2,4,4
878.464,1,3,,,,3,2,5,4
878.592,7,2,,,,5,1,3,4
878.72,0,2,,,,3,3,6,3
878.848,4,2,,,,1,5,2,2
878.976,0,1,,,,2,0,3,0
879.104,0,2,,,,3,4,2,4
879.232,4,2,,,,4,0,1,2
879.36,1,2,,,,2,2,4,5
879.488,2,5,,,,5,5,6,6
879.616,2,3,,,,1,2,1,7
879.744,2,3,,,,2,0,4,1
879.872,2,2,,,,4,2,7,5
880,1,4,,,,2,6,2,6
880.128,3,3,,,,1,4,3,7
880.256,1,5,,,,1,2,2,8
880.384,0,3,,,,2,4,4,4
880.512,3,2,,,,5,1,6,4
880.64,2,2,,,,2,2,2,5
880.768,4,1,,,,3,1,4,5
880.896,1,4,,,,3,1,3,3
881.024,0,2,,,,4,3,6,5
881.152,5,5,,,,8,4,3,7
881.28,1,1,,,,3,4,2,5
881.408,1,6,,,,1,2,5,7
881.536,2,3,,,,2,7,4,2
881.664,2,4,,,,4,6,5,2
881.792,2,2,,,,2,4,3,6
881.92,1,2,,,,2,0,2,4
882.048,0,1,,,,2,3,1,3
882.176,1,1,,,,0,4,5,7
882.304,3,2,,,,2,3,4,0
882.432,2,2,,,,1,5,1,1
882.56,2,3,,,,2,1,1,3
882.688,2,3,,,,0,1,2,2
882.816,2,1,,,,4,4,5,5
882.944,2,1,,,,5,3,3,1
883.072,0,0,,,,4,2,4,4
883.2,3,2,,,,2,1,1,2
883.328,3,3,,,,3,2,3,2
883.456,3,1,,,,4,4,4,3
883.584,3,1,,,,2,2,3,2
883.712,3,0,,,,2,2,4,5
883.84,2,0,,,,1,4,5,4
883.968,0,3,,,,3,6,6,6
884.096,2,1,,,,4,3,3,3
884.224,1,2,,,,2,1,1,0
884.352,1,1,,,,2,4,3,2
884.48,3,3,,,,4,3,3,5
884.608,3,3,,,,1,3,5,2
884.736,2,1,,,,3,4,2,4
884.864,1,4,,,,1,4,3,4
884.992,1,0,,,,2,2,3,6
885.12,1,1,,,,2,3,2,3
885.248,6,3,,,,0,3,3,3
885.376,2,2,,,,2,9,0,4
885.504,3,2,,,,3,4,2,5
885.632,2,0,,,,1,4,7,6
885.76,2,3,,,,0,3,0,6
885.888,1,1,,,,3,2,5,5
886.016,2,3,,,,0,2,3,3
886.144,0,4,,,,2,3,5,4
886.272,3,1,,,,3,2,8,2
886.4,0,3,,,,4,3,4,10
886.528,2,7,,,,2,2,1,3
886.656,2,2,,,,3,2,5,3
886.784,4,2,,,,2,3,2,7
886.912,3,4,,,,0,4,3,4
887.04,0,0,,,,0,2,4,4
887.168,1,2,,,,8,0,4,2
887.296,0,1,,,,2,4,2,6
887.424,2,4,,,,2,6,5,3
887.552,3,3,,,,0,1,1,5
887.68,0,4,,,,4,2,6,1
887.808,1,1,,,,3,3,1,1
887.936,1,2,,,,1,2,2,0
888.064,0,6,,,,0,1,6,4
888.192,4,5,,,,4,1,2,4
888.32,0,2,,,,1,5,0,2
888.448,0,0,,,,2,3,1,4
888.576,3,3,,,,3,1,3,3
888.704,3,5,,,,0,6,4,2
888.832,3,3,,,,3,2,4,3
888.96,3,3,,,,4,1,3,2
889.088,1,1,,,,1,4,3,0
889.216,1,1,,,,0,4,7,3
889.344,3,1,,,,2,2,2,3
889.472,2,4,,,,1,1,1,5
889.6,1,3,,,,3,1,3,0
889.728,0,3,,,,1,4,2,2
889.856,4,3,,,,1,3,3,1
889.984,3,2,,,,3,4,7,4
890.112,1,4,,,,1,0,4,5
890.24,1,2,,,,2,1,1,4
890.368,1,5,,,,3,5,4,4
890.496,2,4,,,,0,1,4,4
890.624,5,4,,,,4,7,2,1
890.752,1,2,,,,4,2,4,5
890.88,3,2,,,,1,0,4,3
891.008,0,2,,,,1,4,3,4
891.136,1,0,,,,0,1,4,3
891.264,0,1,,,,3,2,4,5
891.392,1,2,,,,3,1,3,2
891.52,3,3,,,,1,3,1,3
891.648,4,3,,,,2,1,1,2
891.776,0,2,,,,2,3,2,1
891.904,0,5,,,,2,6,2,2
892.032,2,2,,,,1,2,3,5
892.16,1,2,,,,1,2,4,3
892.288,4,1,,,,2,1,6,5
892.416,3,1,,,,4,2,6,0
892.544,1,3,,,,1,1,3,4
892.672,3,3,,,,1,2,1,6
892.8,2,4,,,,4,5,3,1
892.928,2,4,,,,2,3,0,5
893.056,1,2,,,,2,1,3,5
893.184,1,3,,,,2,5,1,5
893.312,3,2,,,,2,0,3,6
893.44,1,0,,,,3,1,2,2
893.568,0,3,,,,1,2,4,2
893.696,5,1,,,,1,2,3,2
893.824,2,6,,,,1,2,5,2
893.952,4,1,,,,1,3,4,2
894.08,2,4,,,,1,2,4,4
894.208,2,1,,,,5,3,3,6
894.336,2,3,,,,2,2,3,1
894.464,1,1,,,,4,3,2,3
894.592,1,2,,,,0,2,5,4
894.72,2,3,,,,1,3,2,4
894.848,4,4,,,,1,3,4,3
894.976,2,2,,,,2,1,2,3
895.104,2,2,,,,2,1,0,2
895.232,0,3,,,,1,6,0,7
895.36,5,3,,,,2,0,3,1
895.488,0,4,,,,4,3,2,2
895.616,1,1,,,,1,5,1,4
895.744,1,4,,,,0,3,6,4
895.872,0,4,,,,0,1,1,5
896,4,2,,,,2,7,7,5
