#PicoHarp 300  Histogram Data			04/11/2023 03:56:27 PM
#channels per curve
19141
#display curve no.
0	1	2	3	4	
#memory block no.
0	1	2	3	4	
#ns/channel
0.5120	0.5120	0.5120	0.5120	0.5120	
#counts
1	0	5	10	18	
0	0	3	10	15	
0	1	3	7	11	
0	1	7	7	13	
0	1	1	10	10	
0	1	2	7	16	
1	0	3	7	10	
0	0	5	9	12	
2	3	0	3	16	
1	2	7	8	13	
1	0	1	13	18	
0	0	7	14	11	
1	0	1	12	17	
0	3	1	6	9	
1	0	4	6	18	
0	1	3	7	15	
0	1	5	7	11	
1	1	2	10	14	
0	1	1	8	14	
1	1	1	8	17	
0	1	2	7	12	
0	0	1	7	22	
0	0	2	8	15	
0	0	1	7	15	
0	1	2	9	13	
0	0	2	7	12	
0	0	3	7	15	
0	1	2	8	9	
1	2	4	8	17	
0	1	1	9	13	
0	1	1	10	15	
1	0	2	11	17	
1	1	2	12	12	
0	0	4	8	12	
1	1	5	6	14	
0	1	3	10	13	
1	2	4	6	15	
0	1	4	5	10	
0	1	3	7	12	
0	0	2	16	8	
0	1	4	4	12	
0	0	3	10	17	
0	0	0	6	11	
0	0	2	11	17	
0	2	5	4	22	
1	1	2	8	15	
0	2	2	11	16	
0	0	3	6	12	
3	1	3	7	13	
0	0	4	7	11	
0	2	7	7	13	
0	0	5	9	9	
0	0	2	8	14	
0	0	3	6	10	
1	1	4	10	12	
0	1	5	13	14	
0	1	3	12	23	
1	0	4	2	11	
0	1	4	9	10	
0	1	7	9	19	
0	0	3	11	6	
0	1	3	13	18	
0	2	3	9	17	
1	1	1	4	11	
0	0	1	8	9	
1	1	4	8	17	
0	1	1	7	11	
0	2	0	7	11	
0	0	3	9	14	
0	3	5	7	8	
0	1	3	8	13	
0	0	1	9	16	
1	1	5	13	20	
1	0	2	7	17	
0	0	2	9	13	
0	2	5	9	12	
0	0	1	10	13	
1	1	5	10	18	
2	0	3	11	13	
0	0	2	9	20	
0	0	1	10	14	
0	0	4	11	16	
1	1	3	7	10	
0	1	5	7	15	
0	0	2	7	15	
1	0	1	16	9	
0	0	3	10	10	
0	2	3	8	13	
0	1	2	4	14	
0	1	2	10	14	
0	1	3	13	16	
0	1	0	9	13	
0	0	6	11	12	
1	0	2	8	15	
1	1	3	8	14	
1	2	2	6	17	
0	3	3	9	11	
1	0	2	12	12	
0	1	2	9	11	
1	1	2	9	18	
1	0	1	6	9	
0	0	0	9	6	
1	2	3	6	14	
0	0	3	3	16	
1	0	3	3	16	
0	0	2	10	17	
0	1	7	11	13	
1	0	1	15	14	
1	1	4	10	19	
0	1	1	8	15	
0	0	3	13	16	
1	0	2	8	13	
0	0	3	6	12	
0	0	5	8	23	
0	2	3	9	7	
1	0	4	7	12	
0	0	3	8	11	
1	1	9	7	16	
0	0	3	12	17	
3	0	2	8	19	
0	1	4	5	17	
0	1	5	4	20	
0	3	6	9	14	
0	0	2	5	17	
0	0	2	8	13	
0	2	3	8	20	
1	0	1	4	17	
1	0	5	6	12	
1	0	2	9	13	
1	0	2	11	18	
1	0	3	5	12	
0	2	4	4	12	
0	1	3	9	8	
0	0	3	6	19	
2	0	4	14	12	
0	1	3	5	16	
1	1	4	5	14	
0	2	4	6	22	
2	0	0	6	20	
0	1	3	6	4	
1	0	3	7	25	
0	2	1	9	13	
1	1	1	10	14	
0	0	2	2	16	
0	0	6	12	14	
1	0	4	3	15	
0	0	2	4	13	
0	1	4	8	20	
1	0	4	4	9	
0	0	5	5	12	
0	0	2	7	14	
0	0	0	6	14	
0	0	2	6	8	
0	0	4	6	16	
0	4	5	11	15	
0	0	1	8	13	
1	0	3	7	11	
0	2	1	14	11	
0	0	5	13	18	
0	1	3	7	14	
0	1	4	2	14	
0	0	5	4	17	
1	1	9	11	15	
0	3	4	13	15	
2	0	4	5	24	
1	2	4	9	16	
0	1	3	11	20	
1	2	0	6	15	
0	1	4	4	17	
0	1	4	9	15	
0	0	4	13	19	
0	0	6	4	13	
1	1	0	6	15	
1	1	4	9	20	
0	0	4	9	11	
0	0	5	8	10	
1	0	5	6	13	
0	1	3	6	17	
0	1	6	8	14	
0	1	4	8	23	
0	2	3	3	13	
0	0	2	9	15	
0	0	2	4	8	
0	1	4	12	12	
0	1	3	8	15	
0	2	3	4	20	
0	2	1	10	21	
0	0	5	7	10	
0	1	4	9	13	
0	2	2	3	20	
0	1	3	4	16	
0	2	2	10	12	
0	1	3	8	20	
0	3	5	3	9	
0	0	4	11	12	
0	0	4	5	14	
0	1	6	7	10	
0	0	6	8	10	
2	0	3	5	11	
0	0	3	5	10	
0	1	3	9	17	
1	2	4	2	14	
1	4	5	6	17	
0	1	0	13	17	
0	0	1	9	14	
0	3	3	8	11	
0	0	3	5	9	
1	0	4	10	13	
2	1	3	6	11	
1	2	2	5	10	
1	2	2	8	11	
0	1	4	5	13	
0	1	4	7	10	
1	3	3	6	18	
0	0	5	8	10	
1	1	4	10	14	
1	2	3	6	13	
0	1	3	7	26	
1	0	3	5	9	
0	2	6	16	18	
0	0	1	6	18	
2	0	2	6	23	
1	0	6	4	14	
1	1	5	7	11	
0	2	6	10	16	
0	2	3	9	20	
1	0	1	10	17	
1	0	1	9	16	
0	0	1	8	13	
0	2	3	11	9	
1	0	3	6	12	
0	1	2	4	20	
0	3	6	9	10	
1	0	2	7	17	
0	0	3	10	15	
0	2	4	10	13	
1	3	4	11	15	
0	1	4	5	12	
0	0	4	9	11	
0	0	3	4	13	
0	0	1	7	15	
0	0	4	7	15	
0	1	2	11	13	
1	2	3	13	18	
0	0	0	10	13	
2	0	1	6	19	
0	2	3	3	15	
0	0	3	11	10	
1	1	4	7	15	
1	1	4	8	10	
0	1	2	3	12	
0	0	7	6	14	
0	1	7	9	17	
1	1	3	6	12	
0	0	4	6	13	
0	0	2	6	14	
1	0	2	6	17	
1	0	0	9	14	
0	0	3	8	8	
0	2	5	9	6	
0	0	3	6	12	
0	1	2	6	16	
0	1	2	7	16	
0	0	3	5	6	
1	2	0	3	18	
0	0	2	6	11	
1	1	3	6	13	
0	2	3	9	13	
2	1	0	8	21	
1	0	4	10	13	
0	2	3	8	14	
1	2	2	5	13	
0	1	2	12	12	
0	0	6	8	22	
1	0	1	9	10	
0	0	2	9	12	
0	0	1	4	12	
0	1	3	10	16	
0	0	3	5	15	
0	0	4	6	14	
0	0	1	7	12	
0	2	1	6	18	
1	1	4	10	22	
0	1	3	8	8	
0	1	1	12	26	
0	3	4	10	12	
0	0	6	11	14	
0	1	0	8	21	
0	2	4	4	19	
0	2	1	9	12	
0	0	1	6	16	
1	0	4	8	14	
0	1	3	5	10	
0	1	2	12	9	
0	0	4	6	17	
1	0	3	10	14	
0	0	0	8	18	
1	1	2	5	17	
0	0	2	6	13	
0	0	2	9	12	
0	0	4	2	14	
0	1	2	5	12	
0	2	1	5	16	
1	1	3	13	10	
1	0	4	9	17	
1	0	3	5	11	
0	0	2	4	17	
0	3	2	5	13	
0	1	2	3	14	
0	2	4	3	9	
0	0	2	6	12	
0	1	3	9	16	
0	0	4	7	12	
0	2	8	8	17	
1	1	2	9	14	
0	0	2	6	14	
0	1	1	6	17	
0	0	1	11	12	
0	1	2	9	17	
0	1	3	8	15	
0	2	3	7	19	
0	1	5	5	15	
0	2	6	8	10	
0	1	5	11	19	
1	0	3	7	13	
1	3	4	8	17	
0	1	3	10	19	
1	1	4	14	15	
0	1	2	7	11	
1	2	0	9	16	
0	0	4	9	10	
0	2	1	12	15	
0	1	0	7	20	
2	2	4	4	15	
1	0	2	6	11	
0	0	0	10	13	
0	1	4	8	11	
0	0	3	8	12	
1	0	5	7	22	
0	1	2	4	12	
0	0	5	9	15	
0	0	4	9	16	
0	2	4	5	9	
0	0	4	3	14	
0	2	3	11	12	
1	1	5	7	18	
0	0	6	11	9	
0	1	3	5	13	
1	2	5	7	16	
0	0	1	6	18	
0	0	4	8	17	
0	0	3	6	8	
0	1	1	9	13	
0	0	5	6	16	
0	1	3	8	12	
0	0	5	4	17	
0	0	4	8	19	
0	1	1	9	11	
1	0	2	4	14	
1	1	4	8	21	
0	0	1	8	14	
1	6	4	6	15	
0	1	4	10	12	
0	2	4	8	15	
0	1	5	9	14	
0	0	5	4	13	
0	0	2	5	12	
0	2	0	5	11	
1	2	2	8	12	
0	0	2	8	15	
0	0	2	7	9	
0	2	1	11	20	
0	0	1	9	11	
0	1	5	6	18	
1	3	1	3	19	
1	0	3	4	15	
0	3	5	4	12	
0	1	1	4	12	
0	0	4	9	9	
1	0	3	15	15	
1	2	1	7	18	
0	0	4	7	19	
0	1	5	6	5	
0	0	0	6	18	
0	0	1	11	19	
2	0	5	4	14	
1	1	3	9	14	
0	1	3	7	16	
0	0	3	8	11	
0	1	2	8	15	
1	1	1	9	12	
1	0	1	3	13	
0	0	2	6	9	
0	1	2	7	16	
0	1	5	6	15	
0	0	0	5	9	
0	0	6	7	15	
0	0	0	4	15	
1	0	4	5	16	
1	1	3	5	10	
0	3	2	5	14	
0	1	4	7	20	
0	0	3	8	12	
0	1	2	6	19	
0	0	2	8	21	
1	0	4	15	12	
0	0	1	14	17	
1	1	2	8	10	
1	0	1	6	9	
1	0	5	5	10	
1	0	5	5	16	
0	1	4	7	14	
0	0	4	7	18	
0	1	2	4	8	
0	2	3	5	10	
1	0	3	7	17	
0	1	1	8	19	
0	0	5	9	9	
0	1	3	11	16	
0	1	2	5	10	
1	1	5	12	16	
0	0	0	6	15	
0	1	1	7	18	
1	1	1	14	13	
0	2	3	12	16	
1	2	1	7	13	
0	2	3	4	16	
1	1	1	3	8	
1	1	4	4	14	
0	2	2	9	12	
0	0	2	7	11	
1	1	2	9	7	
1	1	4	6	11	
2	0	1	8	16	
0	1	2	14	8	
0	1	4	8	14	
0	0	3	9	24	
0	1	3	10	15	
1	0	4	8	18	
1	1	2	3	15	
1	2	0	8	13	
0	2	2	7	23	
0	0	4	10	16	
0	0	4	5	15	
0	3	2	10	5	
0	0	2	9	11	
0	1	3	6	20	
1	2	3	9	13	
0	2	5	8	15	
0	1	4	3	18	
1	2	4	6	13	
0	1	0	9	13	
1	1	0	5	20	
1	0	4	7	7	
1	1	5	9	20	
2	0	5	5	8	
0	0	2	4	15	
0	1	3	3	9	
2	1	2	4	7	
1	1	4	8	8	
0	2	1	13	15	
1	0	0	8	14	
0	0	0	8	17	
0	1	9	9	17	
0	0	0	8	14	
1	3	2	3	11	
1	1	4	5	14	
1	1	3	6	15	
0	1	3	3	12	
0	2	3	15	21	
0	1	5	4	19	
0	3	1	5	11	
0	1	2	5	19	
0	1	1	6	16	
1	2	3	10	18	
0	2	1	3	17	
0	0	3	9	17	
0	0	2	7	20	
0	1	1	9	13	
0	0	4	7	17	
0	0	2	15	9	
0	0	0	7	15	
0	2	2	5	15	
1	0	2	11	14	
0	2	6	7	12	
0	0	1	5	13	
0	0	2	5	13	
0	0	0	9	11	
0	1	4	7	14	
1	1	3	10	24	
0	2	2	5	11	
1	1	2	9	15	
1	0	0	8	13	
0	0	4	5	19	
2	0	3	7	17	
0	2	3	4	24	
0	2	5	6	13	
0	2	3	11	12	
0	0	6	8	13	
0	1	2	9	16	
1	0	3	6	11	
1	0	0	11	15	
0	0	3	6	11	
0	0	4	8	9	
1	0	2	7	14	
1	0	3	5	9	
0	1	2	9	10	
0	1	0	9	19	
0	0	3	10	20	
0	2	3	4	14	
0	3	3	8	15	
0	2	4	7	13	
0	0	3	7	14	
0	0	4	5	15	
0	1	3	8	15	
0	0	3	3	7	
1	2	3	7	18	
0	1	3	7	15	
0	1	0	5	12	
1	0	2	1	9	
0	0	3	5	13	
0	0	3	8	12	
0	0	4	5	13	
0	2	2	7	18	
0	1	5	8	11	
1	1	3	6	10	
2	0	4	10	13	
0	1	3	7	15	
0	1	2	4	11	
1	1	5	9	13	
0	1	3	12	12	
0	0	0	11	15	
0	1	2	4	8	
0	1	2	9	13	
0	1	2	12	20	
1	1	1	10	20	
0	1	4	3	12	
0	0	1	8	21	
0	2	5	11	14	
0	0	2	9	18	
0	1	1	8	10	
0	1	4	4	18	
1	0	2	7	11	
0	0	1	8	11	
0	0	3	9	20	
0	1	0	9	9	
0	0	4	4	13	
0	2	2	10	17	
2	2	2	9	17	
0	0	1	13	6	
0	1	3	10	12	
0	3	6	6	14	
1	0	1	9	12	
0	0	3	10	10	
1	1	2	9	9	
0	0	3	8	10	
0	1	5	3	12	
0	0	3	9	12	
0	0	3	6	19	
0	2	4	12	14	
0	0	0	6	13	
0	1	2	6	13	
0	1	2	7	11	
0	1	2	8	14	
0	1	7	5	11	
1	3	2	6	20	
0	2	4	6	10	
0	2	2	5	18	
0	1	0	4	16	
0	1	3	3	20	
0	0	4	4	8	
1	1	3	8	10	
1	0	3	6	18	
1	0	0	8	13	
0	1	3	9	9	
0	0	4	7	16	
1	0	0	5	15	
0	0	3	4	9	
0	0	3	5	13	
3	0	1	3	23	
0	1	2	10	10	
1	0	1	6	9	
0	1	5	9	16	
0	2	5	10	14	
0	1	3	9	14	
0	1	2	5	13	
0	0	4	5	12	
0	1	4	6	15	
1	0	5	8	13	
3	0	1	9	12	
0	0	3	6	20	
0	1	1	7	10	
0	2	2	6	11	
0	0	4	10	16	
0	0	5	7	8	
0	1	7	7	15	
1	1	7	10	13	
0	0	0	10	13	
0	0	4	9	14	
0	0	4	9	17	
1	2	3	5	11	
0	1	5	8	16	
0	0	3	5	13	
1	1	4	10	18	
1	3	2	8	13	
0	1	2	8	14	
0	1	5	8	16	
1	1	4	5	18	
0	0	2	6	18	
0	4	3	3	9	
0	0	5	7	10	
1	0	2	9	13	
1	1	2	8	9	
0	0	1	4	17	
0	3	2	9	9	
1	1	2	8	18	
2	0	4	6	18	
2	1	5	3	8	
0	0	2	4	25	
0	1	4	5	7	
0	2	2	4	17	
0	0	2	6	17	
0	2	3	8	19	
0	0	5	4	9	
0	1	3	2	12	
1	1	2	5	14	
1	1	3	10	9	
1	0	2	7	14	
0	0	1	10	20	
1	0	3	9	12	
0	0	1	2	9	
0	1	3	7	22	
0	1	4	11	15	
0	1	4	9	13	
0	2	4	8	14	
0	1	3	7	14	
1	2	8	6	17	
0	1	2	5	13	
0	1	4	7	20	
2	1	1	5	16	
0	0	3	10	13	
1	1	1	5	15	
0	1	1	6	10	
0	2	0	7	11	
0	0	3	6	13	
2	0	4	6	16	
0	0	2	14	16	
1	1	1	5	19	
0	1	2	7	15	
0	2	1	6	23	
0	0	2	2	22	
0	0	3	6	21	
0	1	3	5	14	
1	1	1	8	18	
0	0	1	11	15	
0	0	1	5	16	
0	1	4	9	11	
1	2	0	6	11	
0	0	4	10	15	
0	0	3	8	11	
0	0	5	7	11	
1	0	2	8	12	
0	0	4	9	20	
0	0	4	6	14	
0	1	0	11	14	
1	1	2	8	15	
2	1	2	5	21	
0	2	2	4	13	
0	0	2	6	18	
0	0	4	5	17	
0	1	3	5	16	
0	0	2	12	24	
0	0	2	13	14	
0	1	5	5	12	
0	0	1	5	17	
0	0	3	3	16	
1	1	4	10	14	
0	1	2	6	16	
0	1	4	9	14	
1	3	1	6	13	
0	1	3	10	17	
0	0	4	4	17	
0	0	2	6	8	
0	0	4	7	11	
1	0	2	3	16	
0	1	4	5	11	
1	0	2	12	13	
1	3	4	4	24	
0	1	1	8	10	
1	0	5	9	14	
0	0	5	7	13	
0	1	4	3	15	
1	0	2	9	7	
0	1	2	11	15	
0	2	5	7	15	
1	0	4	8	19	
0	0	4	10	13	
1	1	4	4	12	
0	1	2	10	16	
1	0	3	11	12	
0	1	4	10	11	
0	1	0	5	13	
1	0	3	6	16	
1	1	6	6	13	
0	2	1	6	18	
0	0	1	7	9	
0	1	3	12	14	
1	0	4	8	11	
1	1	5	5	22	
0	4	2	6	15	
0	1	2	7	16	
0	1	3	7	12	
0	1	4	8	16	
1	0	0	3	20	
0	0	2	8	14	
2	1	4	6	12	
2	2	5	9	12	
0	1	2	12	15	
0	3	2	10	15	
0	1	6	10	9	
0	1	2	3	10	
1	0	6	2	13	
0	0	3	8	11	
0	0	3	10	10	
1	0	3	9	12	
1	1	4	6	18	
0	0	3	3	20	
0	1	1	10	14	
1	2	3	4	10	
1	3	1	11	14	
0	0	2	5	10	
0	0	3	8	21	
0	0	5	5	16	
1	2	2	9	16	
0	0	3	13	15	
0	0	2	5	14	
0	1	5	10	11	
0	0	2	9	12	
0	0	3	13	13	
0	4	1	11	11	
1	0	3	5	18	
0	0	3	5	18	
0	0	2	10	11	
0	2	1	8	8	
0	2	4	12	17	
2	1	1	8	17	
1	1	1	6	14	
0	0	0	2	17	
0	1	2	10	20	
0	0	6	12	10	
1	0	3	4	16	
1	3	1	10	11	
1	1	2	5	9	
1	3	2	7	12	
0	0	1	8	14	
0	1	3	9	13	
0	1	1	10	11	
0	2	1	10	12	
0	1	4	6	14	
0	1	2	3	17	
1	0	2	4	16	
0	1	7	15	13	
0	0	5	7	15	
0	0	2	4	18	
0	1	4	7	16	
1	1	3	5	14	
0	1	2	8	13	
1	3	3	17	13	
0	1	2	6	12	
1	0	3	4	13	
0	0	3	4	19	
0	0	2	5	13	
0	0	3	9	14	
0	1	2	4	18	
0	0	0	3	15	
0	0	4	6	12	
0	1	3	10	15	
0	1	3	7	17	
2	0	2	11	16	
0	0	3	13	14	
0	4	1	6	12	
0	2	3	5	16	
0	0	4	5	10	
0	0	1	6	19	
0	0	2	6	15	
0	0	1	3	15	
1	2	1	3	5	
0	0	3	8	14	
1	0	3	10	4	
0	0	2	7	11	
0	1	3	8	15	
0	1	4	6	10	
0	1	7	5	14	
0	2	2	11	9	
0	1	2	5	14	
0	0	3	11	14	
0	0	1	6	14	
0	2	1	6	11	
0	0	4	9	8	
0	3	2	10	14	
0	0	5	8	10	
0	0	1	4	15	
0	1	2	8	15	
0	2	3	13	8	
0	0	0	8	13	
0	1	2	7	16	
0	0	1	5	13	
0	1	0	9	15	
0	0	2	8	10	
0	1	3	10	17	
0	0	5	7	20	
0	3	2	5	18	
0	0	4	2	18	
2	0	1	6	7	
1	1	2	7	11	
0	3	4	5	6	
0	0	4	8	9	
0	1	2	5	15	
1	2	4	10	12	
0	0	3	9	14	
2	1	5	10	21	
0	1	4	7	13	
0	1	2	9	15	
0	0	1	1	18	
0	1	4	7	14	
2	3	5	7	14	
0	1	1	6	10	
1	1	2	7	12	
0	1	1	5	11	
0	1	3	5	11	
0	0	4	10	21	
0	1	1	6	15	
0	1	4	10	13	
0	0	3	8	14	
0	0	2	9	15	
0	0	4	13	14	
0	2	3	7	13	
0	2	4	7	6	
0	0	3	8	17	
1	0	2	7	16	
0	1	3	6	20	
1	4	1	6	13	
1	0	2	6	16	
0	1	3	5	17	
0	0	3	3	13	
1	1	3	3	13	
0	1	4	6	11	
0	1	2	5	14	
0	0	2	6	13	
0	0	1	7	13	
0	1	3	8	14	
0	2	1	9	10	
2	0	4	6	22	
1	0	2	10	14	
0	1	3	4	17	
0	2	5	14	18	
1	2	4	10	13	
0	2	6	11	19	
0	1	4	4	13	
0	1	3	10	11	
0	2	0	5	20	
0	2	1	10	13	
0	0	2	12	10	
1	0	1	5	15	
0	1	1	10	11	
0	0	1	6	13	
0	0	2	10	12	
0	0	5	7	13	
0	1	3	8	17	
0	1	2	3	14	
0	0	1	5	16	
1	1	1	7	6	
1	1	5	12	15	
0	1	4	11	14	
0	0	4	7	8	
1	1	2	12	14	
3	0	1	6	19	
1	1	1	6	12	
0	0	3	9	14	
0	1	4	11	16	
0	1	1	4	16	
0	0	5	9	12	
0	0	1	9	13	
0	0	3	5	13	
0	0	0	5	14	
0	2	0	6	11	
0	1	1	8	19	
0	0	4	8	12	
2	0	5	14	15	
0	0	3	12	11	
0	1	2	2	9	
0	0	3	7	18	
0	1	2	9	13	
1	1	1	4	12	
0	5	0	8	15	
0	0	4	11	14	
0	0	0	7	12	
0	1	1	10	13	
0	1	2	11	14	
0	0	2	6	10	
0	1	4	6	14	
0	0	3	7	21	
0	0	1	6	11	
0	1	3	8	16	
0	0	1	9	17	
1	1	2	9	15	
0	2	0	5	14	
0	1	2	10	14	
1	1	3	12	6	
0	1	2	10	13	
2	0	2	11	17	
0	1	5	13	15	
0	0	3	10	12	
0	1	3	5	20	
0	2	1	4	13	
1	0	0	7	12	
1	0	1	7	12	
0	0	1	7	10	
1	0	3	11	16	
1	1	3	6	14	
0	0	2	4	8	
0	0	6	12	13	
1	2	1	6	9	
1	1	5	8	13	
1	0	2	7	23	
0	0	6	9	14	
1	0	1	9	12	
0	1	4	7	8	
1	2	1	10	16	
1	1	3	6	12	
1	0	1	9	9	
0	2	6	2	12	
0	0	1	7	13	
0	1	5	3	14	
0	2	2	6	11	
0	0	3	4	14	
0	1	0	8	15	
0	0	4	9	16	
0	1	0	2	17	
0	0	2	6	9	
1	0	4	7	18	
0	0	1	7	14	
1	1	4	4	17	
0	1	2	8	19	
0	0	1	9	10	
0	0	4	5	9	
0	0	3	8	11	
0	2	3	9	17	
0	1	5	8	14	
1	1	3	4	15	
0	1	3	8	18	
2	0	1	7	17	
1	1	4	7	9	
0	0	4	8	14	
0	1	2	7	14	
0	0	3	5	8	
0	2	3	8	9	
0	2	2	8	15	
0	0	3	7	12	
0	1	4	5	15	
0	1	1	6	15	
1	1	3	6	7	
0	3	6	3	8	
0	0	4	10	14	
1	1	1	13	14	
0	0	6	3	12	
4	0	4	7	18	
0	0	6	6	11	
0	0	4	7	11	
0	0	3	8	12	
0	2	3	10	19	
0	0	6	6	11	
1	1	1	8	22	
1	0	5	10	15	
0	1	2	15	12	
0	1	2	8	12	
0	0	1	5	9	
0	0	2	6	12	
0	0	2	10	10	
1	0	2	8	9	
0	0	4	8	17	
0	3	1	3	11	
0	1	3	12	13	
0	0	4	1	17	
1	2	5	9	13	
0	0	2	5	10	
0	0	5	8	14	
1	0	5	9	16	
1	1	2	6	12	
0	0	4	7	10	
0	0	0	10	12	
0	0	4	5	8	
0	2	3	8	7	
1	1	1	7	16	
2	0	0	9	17	
1	0	6	8	13	
0	1	2	8	14	
0	0	2	9	13	
0	1	2	8	16	
0	2	2	15	12	
0	1	2	6	12	
1	1	1	6	9	
0	0	3	7	15	
0	0	1	8	15	
2	3	3	8	17	
0	0	1	7	17	
0	1	3	9	21	
0	1	2	8	17	
0	0	2	4	18	
0	1	2	6	10	
0	1	3	6	13	
0	2	3	8	16	
0	0	3	2	15	
1	0	3	11	12	
0	2	2	7	24	
0	0	2	8	14	
1	2	1	6	12	
0	1	2	4	15	
0	1	2	8	14	
0	1	1	5	14	
1	0	3	6	15	
0	1	1	11	16	
0	1	3	6	14	
0	2	3	11	19	
0	3	1	10	14	
0	0	4	2	13	
1	0	2	9	9	
1	0	2	11	8	
0	1	4	5	21	
1	0	4	12	11	
0	1	4	10	5	
0	1	4	8	13	
0	0	2	11	14	
0	1	3	4	14	
0	2	1	6	12	
0	4	3	9	15	
1	1	1	7	8	
0	1	2	6	9	
2	0	1	6	14	
0	1	1	5	14	
0	1	7	6	25	
0	0	5	6	18	
0	2	3	8	12	
0	1	5	10	13	
0	0	3	3	7	
0	0	0	9	12	
0	0	2	8	20	
0	1	1	10	16	
0	1	2	8	15	
1	3	7	3	18	
0	0	6	7	11	
2	1	4	4	11	
2	0	4	6	15	
1	1	2	11	15	
0	0	2	8	17	
1	0	4	10	15	
0	1	5	3	16	
1	0	2	10	16	
0	0	5	10	14	
0	1	5	8	13	
3	1	3	3	22	
0	1	2	7	4	
0	0	3	7	15	
0	0	1	3	13	
0	0	0	4	15	
0	1	1	3	18	
0	2	5	6	10	
0	2	0	7	21	
0	0	4	5	15	
0	2	2	8	9	
0	0	1	10	12	
0	2	2	12	17	
0	0	4	6	15	
1	1	4	8	16	
0	1	2	2	17	
1	1	3	9	17	
1	0	2	11	14	
0	0	0	10	20	
0	1	4	5	16	
0	2	6	9	7	
0	2	3	7	11	
0	0	5	8	10	
0	2	2	2	10	
1	0	1	6	16	
0	1	2	6	10	
0	1	6	5	8	
0	1	1	7	14	
0	1	3	8	12	
0	5	5	9	9	
0	0	3	11	9	
0	1	1	12	11	
0	0	3	7	7	
0	1	2	11	14	
1	1	0	4	7	
1	1	3	14	16	
1	0	4	4	15	
0	0	1	5	14	
1	2	2	5	11	
0	0	3	10	10	
0	0	2	11	16	
0	0	2	5	17	
0	0	2	9	14	
0	0	1	7	14	
0	0	2	7	13	
0	1	1	6	13	
0	0	1	6	13	
1	2	2	6	15	
0	0	4	8	16	
1	2	6	10	12	
0	0	2	11	9	
0	0	3	10	6	
0	0	0	8	16	
0	0	3	9	15	
0	1	5	8	14	
1	1	6	9	16	
1	2	2	10	10	
0	0	1	5	11	
0	0	3	7	14	
1	2	0	5	10	
2	0	7	5	14	
0	1	2	10	15	
0	1	2	9	8	
0	0	1	11	12	
1	1	1	8	15	
0	0	4	8	17	
0	1	5	7	11	
0	1	2	13	10	
0	0	5	6	10	
0	0	2	4	13	
0	0	2	4	8	
0	0	1	8	9	
1	0	2	9	22	
0	2	1	4	18	
1	1	4	10	15	
0	0	2	10	11	
1	0	2	6	15	
0	0	1	9	15	
1	0	1	8	8	
0	0	5	9	19	
0	0	2	8	10	
0	1	1	6	10	
0	1	1	5	11	
1	1	4	5	13	
0	0	1	6	18	
0	0	6	9	8	
0	1	2	12	20	
0	0	0	6	11	
0	3	5	5	9	
1	0	2	6	20	
0	1	2	6	7	
0	1	2	4	13	
0	0	4	12	11	
3	0	1	7	14	
0	0	2	12	16	
1	0	4	10	14	
1	0	2	3	9	
0	0	5	9	17	
0	1	1	2	17	
0	2	4	9	12	
1	0	1	6	11	
0	2	1	5	12	
0	0	5	5	8	
0	2	4	6	18	
0	1	1	5	10	
0	1	4	8	14	
0	2	5	5	12	
0	3	2	9	15	
0	2	2	7	11	
0	0	1	3	14	
0	1	4	9	15	
0	1	0	2	17	
1	0	4	7	14	
0	0	2	3	14	
1	1	4	13	16	
0	2	1	7	12	
0	1	1	3	9	
0	0	4	8	13	
1	1	3	9	16	
1	0	4	6	16	
0	0	6	10	15	
0	1	2	12	15	
0	1	6	5	15	
0	1	3	9	9	
0	1	1	5	10	
0	1	6	4	13	
0	1	0	3	15	
0	0	3	9	10	
0	0	0	7	4	
0	2	5	12	17	
1	0	3	7	17	
0	0	3	8	13	
0	0	3	9	17	
0	3	2	6	12	
1	2	1	6	17	
0	0	4	5	14	
1	1	0	5	22	
1	0	0	6	18	
0	1	1	6	7	
0	0	1	12	20	
0	1	5	5	20	
0	0	1	10	14	
0	2	1	10	14	
0	1	4	7	13	
0	0	2	9	17	
0	0	1	3	18	
0	1	3	4	13	
0	0	2	8	17	
0	2	6	6	8	
0	0	1	4	15	
0	3	5	7	8	
0	1	1	7	7	
1	0	2	5	14	
0	1	2	5	13	
0	1	1	7	8	
2	0	3	8	17	
0	2	6	3	12	
0	0	1	5	6	
0	0	2	3	16	
0	0	0	8	16	
0	1	1	14	12	
0	0	7	3	8	
1	3	1	10	15	
0	2	5	7	11	
0	0	3	3	11	
0	1	1	3	14	
0	0	1	8	12	
1	1	3	11	11	
0	0	3	8	13	
1	0	1	6	17	
0	2	2	6	15	
0	1	0	8	10	
0	1	3	5	17	
0	2	2	12	8	
1	0	6	3	13	
1	0	4	10	11	
1	1	3	8	19	
0	1	3	7	10	
0	0	1	3	14	
0	2	3	11	14	
1	0	3	5	23	
0	0	4	8	7	
0	2	5	11	17	
1	1	3	5	12	
0	0	3	12	14	
0	0	4	9	15	
1	0	4	5	13	
0	2	4	6	15	
0	0	2	4	15	
1	2	1	7	11	
0	2	2	6	13	
0	1	2	12	13	
0	0	6	5	12	
0	0	2	8	15	
0	1	2	8	8	
1	1	2	8	11	
1	1	3	5	12	
1	1	2	4	14	
1	1	2	7	14	
0	1	3	6	8	
0	1	2	8	15	
1	1	2	5	11	
0	0	2	6	15	
