Time (ns),Br25 Air 100pc,Br25 Air 50pc,Br25 Air 50pct7int,Br25 Glass 100pc,Br25 Glass 50pc,Br25 Glass 50pct7int,AlO Air 100pc,AlO Air 50pc,AlO Air 50pct7int,AlO Glass 100pc,AlO Glass 50pc,AlO Glass 50pct7int,Me4 Air 100pc,Me4 Air 50pc,Me4 Air 50pct7int,Me4 Glass 100pc,Me4 Glass 50pc,Me4 Glass 50pct7int
1520.768,0,0,1,0,0,9,1,0,0,1,1,4,0,1,0,0,1,6
1520.896,0,0,3,0,2,5,0,0,1,1,2,1,0,1,1,1,1,8
1521.024,0,0,4,0,1,7,1,0,1,1,1,3,0,1,2,2,0,6
1521.152,0,0,0,0,3,11,0,0,3,1,2,3,0,0,0,1,1,5
1521.28,0,0,0,0,1,9,1,1,1,2,0,3,0,1,2,0,2,5
1521.408,0,0,1,0,1,6,2,0,3,2,2,2,1,0,1,2,1,5
1521.536,0,0,2,2,1,4,0,2,1,0,0,3,0,0,1,1,0,4
1521.664,0,1,1,0,2,3,1,1,1,0,0,5,0,0,3,1,2,9
1521.792,0,0,2,0,1,5,0,0,2,0,1,2,1,0,0,0,3,5
1521.92,1,1,3,1,0,7,0,2,2,1,3,4,0,1,4,0,1,3
1522.048,0,0,2,3,0,7,0,1,1,0,1,6,0,0,2,1,4,5
1522.176,0,0,3,1,1,5,0,2,3,0,0,2,0,0,2,0,0,2
1522.304,0,0,1,1,3,7,2,0,2,1,1,2,0,0,0,0,0,6
1522.432,0,0,0,0,0,7,0,2,1,2,3,3,0,2,2,0,1,4
1522.56,0,0,2,0,3,3,0,1,2,2,1,2,0,0,1,0,1,1
1522.688,0,0,0,1,0,2,0,1,3,0,0,4,0,0,1,3,1,5
1522.816,0,1,0,1,1,5,0,1,3,1,2,3,0,0,2,1,1,2
1522.944,0,0,0,0,1,7,1,1,1,1,2,4,0,1,3,2,1,5
1523.072,1,0,0,0,0,7,1,3,1,1,0,4,1,0,2,1,1,2
1523.2,0,1,0,0,0,7,1,0,2,1,2,3,1,1,3,2,0,3
1523.328,0,1,1,0,1,6,1,0,1,0,2,8,1,0,2,0,2,5
1523.456,0,1,0,1,0,7,2,1,1,2,2,3,0,0,0,0,1,2
1523.584,0,0,1,1,2,4,1,0,3,1,1,2,2,0,0,3,2,8
1523.712,0,0,0,0,1,2,1,0,2,2,0,4,0,1,1,0,1,6
1523.84,1,1,2,0,2,6,0,1,1,0,3,3,0,1,2,3,1,3
1523.968,1,0,1,0,1,4,0,1,3,0,2,4,1,0,0,0,0,4
1524.096,0,0,3,2,2,8,1,0,1,1,1,3,1,0,0,0,3,4
1524.224,0,1,2,0,1,16,0,0,1,2,0,1,1,0,1,2,2,4
1524.352,1,0,1,1,1,8,0,1,2,1,3,3,0,0,0,1,4,3
1524.48,0,0,2,1,0,9,0,0,2,0,1,3,0,0,1,2,1,7
1524.608,1,1,0,2,1,7,0,0,1,1,1,3,0,1,3,1,0,2
1524.736,0,1,2,2,0,8,0,1,2,0,2,2,0,0,0,1,3,7
1524.864,0,0,2,0,3,10,1,1,2,1,0,1,0,1,3,0,2,2
1524.992,0,0,1,0,1,6,1,1,2,0,0,6,2,0,0,0,2,1
1525.12,0,0,2,0,4,6,0,1,1,1,0,6,1,1,1,2,0,7
1525.248,0,1,1,0,0,7,0,3,4,0,2,3,0,0,1,2,2,6
1525.376,0,0,1,1,0,12,1,2,0,0,1,3,1,0,3,1,0,5
1525.504,0,2,1,0,1,5,0,0,3,0,2,3,0,1,3,1,0,2
1525.632,0,1,1,0,1,10,0,0,1,0,2,3,0,1,1,1,3,5
1525.76,1,1,3,0,0,7,0,1,1,1,0,2,2,0,3,1,0,7
1525.888,0,1,2,0,1,6,0,2,3,0,1,5,1,0,1,1,0,1
1526.016,1,1,2,3,2,11,0,0,3,0,0,2,0,0,1,0,3,2
1526.144,0,0,2,1,0,7,0,1,2,0,2,2,0,0,4,0,1,9
1526.272,0,0,1,0,1,6,0,0,3,1,2,6,0,1,3,0,1,1
1526.4,1,0,0,3,2,9,0,1,2,0,0,2,2,1,0,2,2,4
1526.528,0,1,1,0,1,6,0,1,0,0,2,3,0,1,0,3,0,4
1526.656,0,1,3,0,3,3,1,2,3,2,1,5,1,2,1,2,2,3
1526.784,1,0,1,1,4,7,1,0,0,1,0,2,1,1,1,1,1,2
1526.912,0,0,1,0,0,5,0,1,0,1,1,2,1,0,1,1,1,2
1527.04,0,0,1,0,0,5,1,0,2,0,4,3,1,0,2,0,1,3
1527.168,0,1,2,1,0,9,0,1,1,0,0,3,0,0,5,0,0,7
1527.296,1,2,1,1,2,12,1,1,2,0,1,6,0,1,3,1,0,4
1527.424,0,0,0,2,3,6,0,2,2,0,1,5,0,0,2,2,1,7
1527.552,0,0,2,0,0,8,0,1,0,2,3,2,1,0,1,0,1,8
1527.68,0,0,1,0,2,2,1,0,0,1,1,2,0,0,2,1,2,4
1527.808,0,0,3,0,1,8,0,0,2,2,2,2,0,0,1,2,0,6
1527.936,0,0,1,3,2,5,0,1,2,2,0,3,0,0,0,0,2,7
1528.064,0,0,0,0,2,6,1,0,0,1,3,5,1,1,1,0,1,4
1528.192,0,2,3,1,0,6,0,0,5,1,1,6,0,0,0,2,3,3
1528.32,1,0,0,1,0,4,2,0,2,1,1,1,2,2,4,2,2,8
1528.448,0,0,0,1,0,10,0,0,1,2,2,1,0,1,2,0,2,5
1528.576,0,0,1,1,1,7,0,1,3,0,3,5,2,0,0,2,2,3
1528.704,0,0,0,0,1,5,1,0,3,2,0,6,0,2,1,0,1,2
1528.832,1,1,2,0,1,7,0,1,5,0,0,6,0,1,0,0,4,6
1528.96,0,1,0,0,1,6,0,0,1,0,2,6,0,1,2,3,0,7
1529.088,1,0,0,0,2,4,1,0,1,2,1,5,0,0,3,3,0,4
1529.216,0,1,1,0,1,5,1,1,3,2,2,3,0,0,4,1,2,2
1529.344,0,0,2,1,0,5,0,1,3,3,2,2,1,1,2,0,1,5
1529.472,0,0,2,0,2,6,0,2,1,0,2,4,0,0,0,2,0,3
1529.6,1,0,2,2,0,9,1,2,3,2,0,1,1,1,2,1,1,8
1529.728,0,0,1,2,0,8,1,2,0,1,1,5,2,1,1,3,0,5
1529.856,0,2,0,0,1,2,0,1,1,2,0,5,1,1,2,0,1,4
1529.984,0,2,0,0,1,4,0,1,1,0,0,4,0,0,1,1,0,2
1530.112,0,0,0,1,0,6,2,0,1,3,1,1,0,0,0,1,0,9
1530.24,0,0,1,0,1,6,1,2,0,0,1,9,1,0,0,0,1,2
1530.368,0,0,2,0,1,4,0,1,1,1,1,2,2,2,1,1,2,11
1530.496,0,0,3,0,2,8,0,2,0,0,2,2,1,0,3,0,0,3
1530.624,1,0,3,0,2,7,0,1,1,1,4,5,0,2,1,1,0,5
1530.752,0,0,0,0,4,7,0,0,1,0,1,3,0,2,1,0,0,2
1530.88,0,1,1,1,3,5,1,0,0,1,2,2,2,0,2,1,4,6
1531.008,0,0,0,0,3,11,1,0,3,0,2,1,0,1,2,0,1,11
1531.136,1,0,1,0,2,10,0,0,2,0,2,1,1,1,1,1,2,6
1531.264,1,0,1,0,0,8,0,0,4,1,0,5,0,0,1,2,1,2
1531.392,0,2,2,1,0,6,0,1,3,0,0,4,0,0,0,0,5,3
1531.52,0,0,0,1,1,5,0,3,1,0,1,3,0,0,2,1,1,6
1531.648,0,0,1,0,2,8,0,1,2,1,1,4,0,0,0,1,1,5
1531.776,0,1,2,0,0,6,0,1,2,0,0,2,1,2,1,0,2,5
1531.904,0,0,2,0,1,9,0,0,1,1,0,5,1,1,0,0,1,3
1532.032,0,0,1,0,2,5,0,2,0,0,1,6,0,0,1,0,3,4
1532.16,0,0,1,0,4,6,0,1,0,0,0,1,0,0,2,0,2,6
1532.288,0,1,1,0,0,9,1,0,6,0,1,5,1,1,1,1,1,8
1532.416,0,0,2,1,2,7,0,1,1,0,2,2,0,1,1,0,1,3
1532.544,0,0,2,0,0,9,2,0,3,1,1,3,0,1,1,0,0,6
1532.672,0,1,2,0,1,5,0,0,2,0,4,10,0,0,2,0,0,2
1532.8,0,1,1,1,0,8,0,0,1,1,1,2,0,1,1,0,0,7
1532.928,0,0,3,0,0,7,0,1,1,1,1,2,0,0,1,1,0,4
1533.056,0,0,1,2,0,12,0,1,1,2,0,1,0,0,2,0,3,7
1533.184,0,0,4,1,0,5,0,2,2,0,0,2,1,0,0,0,3,5
1533.312,0,1,0,0,2,7,0,0,1,0,2,3,1,1,2,2,1,5
1533.44,1,2,1,1,1,8,1,0,3,0,2,3,1,0,1,0,2,5
1533.568,3,0,2,0,1,8,0,1,0,0,3,1,0,0,1,0,1,9
1533.696,0,0,1,0,2,8,0,0,1,0,2,7,0,0,1,0,2,7
1533.824,0,0,0,0,1,6,0,0,1,1,1,3,0,1,1,2,1,1
1533.952,0,0,2,0,1,13,1,0,3,0,0,4,1,0,5,0,0,3
1534.08,0,1,1,0,0,3,1,0,1,0,2,5,0,0,2,1,3,7
1534.208,0,0,0,0,1,3,0,2,1,0,0,2,1,0,1,0,0,2
1534.336,0,0,3,1,1,7,0,3,0,2,1,3,0,0,2,3,1,3
1534.464,0,0,3,0,3,9,0,1,0,0,1,2,0,1,2,0,2,1
1534.592,0,0,2,0,1,8,0,0,3,2,1,5,0,1,1,2,2,5
1534.72,0,0,1,1,2,5,0,3,4,0,1,6,0,2,0,1,0,5
1534.848,0,1,2,1,3,7,0,1,4,1,2,6,0,0,3,0,1,7
1534.976,0,0,3,1,3,6,2,0,0,1,0,5,0,1,1,2,1,4
1535.104,1,0,3,2,0,8,0,1,1,0,1,8,0,2,1,1,2,4
1535.232,0,0,1,0,1,4,0,2,4,1,2,3,1,1,1,0,3,6
1535.36,0,0,1,2,0,4,0,1,3,2,1,3,0,0,1,2,0,5
1535.488,1,1,1,0,1,9,1,0,2,0,0,2,0,0,1,2,0,6
1535.616,0,0,0,0,1,8,2,0,3,1,0,2,0,2,2,0,1,2
1535.744,0,0,2,0,2,7,2,1,1,2,1,6,0,0,1,1,1,4
1535.872,0,0,0,0,0,9,0,1,3,2,0,4,0,0,0,0,0,4
1536,1,0,0,1,1,6,0,1,3,2,2,4,0,1,0,2,0,3
1536.128,0,1,4,1,0,4,0,0,2,2,2,2,0,0,1,0,1,2
1536.256,0,0,4,2,1,3,1,0,1,0,0,1,1,1,1,0,0,5
1536.384,0,1,1,3,0,7,1,1,0,1,1,3,0,0,1,2,2,2
1536.512,0,0,1,0,3,6,0,0,0,2,3,3,1,0,1,0,0,5
1536.64,0,0,1,0,0,6,1,0,0,1,2,2,0,0,4,0,0,5
1536.768,0,1,0,0,4,7,0,1,1,0,0,0,0,0,3,0,0,5
1536.896,0,0,0,1,3,7,0,0,2,1,2,3,0,2,0,3,4,3
1537.024,1,1,1,1,0,10,0,2,4,0,1,4,1,1,1,0,1,2
1537.152,0,0,1,0,1,5,0,1,4,0,0,3,0,1,4,0,2,5
1537.28,0,0,1,0,1,12,0,1,3,1,0,2,1,0,0,2,3,4
1537.408,0,1,1,0,2,2,0,0,3,1,0,3,0,0,1,1,0,3
1537.536,0,0,5,0,1,3,0,2,2,3,1,2,0,1,0,1,1,4
1537.664,0,0,1,0,2,5,1,0,1,0,1,5,0,1,0,2,0,3
1537.792,0,0,1,1,2,4,0,0,4,0,0,4,0,1,2,1,3,5
1537.92,0,0,0,0,1,4,0,0,2,1,1,2,1,1,1,0,0,5
1538.048,0,1,3,1,2,2,0,2,2,0,0,7,0,0,2,1,1,4
1538.176,0,1,1,0,0,5,0,1,0,1,0,4,1,0,2,2,2,3
1538.304,1,1,0,0,3,4,1,0,2,1,3,5,2,1,2,1,1,4
1538.432,0,0,1,0,0,5,1,0,1,2,1,2,0,1,2,0,1,4
1538.56,1,0,0,0,1,6,1,1,1,0,1,5,1,2,1,1,1,4
1538.688,0,0,0,0,1,9,0,0,4,0,2,5,0,0,1,3,1,2
1538.816,1,0,0,0,0,4,1,3,3,0,1,3,0,0,4,1,1,3
1538.944,0,0,1,0,1,9,0,1,2,1,0,0,1,0,1,0,0,7
1539.072,1,0,2,1,0,7,2,0,0,0,0,4,0,2,2,2,0,6
1539.2,0,0,0,0,0,4,0,1,2,0,2,5,0,0,0,2,0,1
1539.328,0,0,1,0,0,5,1,1,0,1,0,2,2,2,0,1,2,3
1539.456,0,0,0,0,3,5,0,1,1,1,0,2,1,0,0,0,2,0
1539.584,0,0,0,1,1,4,0,0,3,1,0,5,0,0,1,0,1,1
1539.712,0,1,1,2,1,6,1,0,2,2,0,3,2,1,0,0,1,5
1539.84,0,1,3,1,1,7,0,2,1,0,1,3,1,1,0,1,1,2
1539.968,0,2,1,0,2,3,0,0,1,1,1,2,0,0,2,2,0,5
1540.096,0,0,1,0,0,5,1,1,2,3,0,2,1,1,0,0,0,1
1540.224,0,0,1,0,0,7,1,1,0,1,1,3,1,2,1,2,1,3
1540.352,0,0,0,3,0,7,0,2,0,0,2,1,0,0,1,0,2,5
1540.48,0,1,0,1,1,10,0,2,1,0,0,3,0,0,4,1,1,0
1540.608,1,1,2,0,2,6,1,0,2,1,2,7,0,0,1,0,2,8
1540.736,0,0,5,2,0,10,0,3,2,0,2,2,0,0,1,0,1,4
1540.864,1,0,1,1,2,7,2,0,2,2,1,1,0,0,5,1,0,4
1540.992,0,0,0,1,0,7,1,0,0,0,1,3,0,0,0,2,2,5
1541.12,0,0,2,2,1,1,0,2,1,0,4,8,0,1,0,0,0,2
1541.248,0,0,2,0,0,8,0,0,2,1,0,1,0,0,1,0,1,6
1541.376,0,1,0,1,3,12,0,1,3,0,1,4,0,0,2,1,2,4
1541.504,0,1,1,0,1,10,0,0,1,1,1,3,0,0,2,0,0,6
1541.632,1,2,3,0,1,9,3,1,1,0,0,6,1,0,4,1,2,2
1541.76,0,0,2,1,0,5,0,0,0,0,1,7,1,0,1,1,1,8
1541.888,0,0,0,2,0,2,0,1,1,1,2,1,0,2,0,0,1,3
1542.016,1,1,0,3,0,9,1,0,1,0,1,2,0,0,1,0,0,5
1542.144,0,0,2,0,1,2,0,0,4,0,1,3,0,2,2,2,1,5
1542.272,0,0,0,0,1,8,1,1,2,0,2,3,1,0,3,0,1,6
1542.4,0,0,1,0,0,7,1,0,1,2,5,4,0,0,0,2,3,6
1542.528,1,1,2,0,1,4,0,0,1,1,4,1,0,0,0,0,0,6
1542.656,2,0,1,0,1,1,0,1,1,1,1,1,0,0,2,1,1,7
1542.784,0,0,1,0,1,9,0,0,3,0,1,6,0,0,2,0,1,3
1542.912,0,0,0,1,2,6,1,2,3,2,2,0,0,1,0,2,3,3
1543.04,1,1,0,1,0,7,1,0,0,0,1,4,0,0,2,2,0,1
1543.168,1,0,3,1,2,5,2,2,3,0,2,5,0,0,1,1,2,3
1543.296,0,1,0,0,0,7,1,1,2,0,0,3,0,0,0,0,1,1
1543.424,0,1,1,0,2,6,0,1,2,0,1,4,0,0,4,1,1,6
1543.552,0,1,3,0,4,6,2,2,4,0,0,5,0,2,1,0,3,4
1543.68,0,1,2,0,5,9,1,0,3,0,2,3,0,0,2,0,0,1
1543.808,0,1,2,1,2,3,1,1,3,1,1,1,2,0,2,0,3,6
1543.936,0,1,3,1,1,7,0,0,3,1,0,4,1,0,2,0,1,7
1544.064,0,0,0,0,1,5,2,0,2,0,2,6,0,0,2,4,1,3
1544.192,0,1,3,1,0,6,0,0,1,0,0,3,0,1,2,2,2,4
1544.32,0,1,3,1,0,9,0,1,1,0,1,10,0,1,3,1,0,4
1544.448,0,1,0,1,3,15,1,1,1,2,0,4,1,1,1,0,0,6
1544.576,1,1,0,2,0,6,1,0,4,0,0,4,0,0,1,0,2,9
1544.704,0,1,0,1,0,12,1,0,2,2,1,2,0,0,3,1,0,7
1544.832,0,1,0,0,0,5,0,0,1,1,1,2,0,0,1,4,0,1
1544.96,0,0,2,0,0,5,0,0,1,2,3,7,3,0,2,1,0,7
1545.088,0,1,1,0,1,10,2,1,3,1,1,1,0,0,2,2,0,9
1545.216,0,0,0,0,2,3,0,0,0,1,0,4,1,1,0,2,4,1
1545.344,1,0,2,0,0,9,0,0,1,0,2,2,0,1,1,0,1,3
1545.472,0,1,0,0,1,6,1,1,1,1,2,4,1,0,1,1,3,4
1545.6,0,0,1,2,0,8,0,0,1,1,1,6,0,1,1,1,0,6
1545.728,0,1,1,0,0,7,1,1,0,2,0,2,0,0,0,2,0,5
1545.856,0,0,3,0,2,7,0,1,0,2,2,2,0,2,0,0,1,5
1545.984,0,1,2,0,1,7,1,0,2,1,1,1,0,0,1,0,1,6
1546.112,1,0,1,1,0,11,0,2,7,1,1,8,0,0,2,0,1,8
1546.24,1,1,5,0,0,5,0,0,1,3,1,4,0,0,1,1,1,2
1546.368,0,0,2,2,1,1,0,3,1,0,1,3,1,0,1,0,1,1
1546.496,0,0,3,2,2,8,1,0,1,0,0,3,1,0,0,0,1,2
1546.624,0,0,2,2,2,7,1,0,1,2,2,3,0,0,3,2,2,6
1546.752,0,1,1,1,2,9,0,1,3,0,1,6,1,0,2,1,5,5
1546.88,1,1,0,0,0,5,0,0,1,2,0,5,1,0,1,0,0,6
1547.008,0,0,4,1,3,9,0,0,0,2,1,2,1,1,0,2,1,5
1547.136,0,2,0,0,2,5,0,0,4,0,2,3,0,0,1,1,1,5
1547.264,0,0,0,1,0,8,0,1,1,0,2,4,2,0,1,2,0,2
1547.392,0,1,0,1,0,4,0,0,3,1,0,3,1,0,2,1,3,6
1547.52,0,0,1,0,1,8,1,0,2,0,1,2,1,1,1,1,0,2
1547.648,0,2,2,0,0,5,0,0,1,1,0,1,3,0,1,1,0,4
1547.776,0,2,1,0,1,6,0,1,2,1,1,2,1,0,3,0,3,3
1547.904,0,0,2,2,0,6,0,0,3,0,3,0,0,0,1,0,1,9
1548.032,0,0,1,1,2,4,1,1,1,0,4,8,1,1,5,1,2,10
1548.16,0,3,2,0,0,5,0,1,0,0,2,4,0,0,2,1,1,2
1548.288,1,1,1,1,1,9,0,0,1,1,0,3,0,0,4,0,0,6
1548.416,0,0,1,0,1,8,1,2,6,2,1,1,0,0,3,0,1,5
1548.544,1,1,3,0,1,7,1,1,2,1,0,4,0,0,1,2,3,5
1548.672,1,1,1,0,4,7,1,1,1,0,0,0,0,2,2,1,0,5
1548.8,1,0,1,0,3,4,1,0,0,2,2,4,1,0,0,1,1,2
1548.928,0,0,2,2,0,3,0,0,2,0,0,9,0,0,3,2,2,4
1549.056,0,2,1,0,2,6,1,2,4,0,0,2,1,1,0,0,2,3
1549.184,0,0,1,1,2,5,1,0,0,0,3,4,0,0,1,0,1,6
1549.312,0,0,1,1,0,3,0,2,0,0,1,2,0,0,0,1,2,6
1549.44,0,2,1,0,1,6,0,1,4,2,2,2,0,0,3,1,2,1
1549.568,0,0,1,1,1,8,0,1,0,1,2,1,1,2,1,1,2,3
1549.696,0,1,2,1,1,6,1,0,1,0,2,0,0,0,0,2,1,4
1549.824,0,0,0,0,0,6,1,1,1,0,2,5,1,1,3,3,0,9
1549.952,0,0,1,1,2,11,0,1,1,1,1,7,0,2,0,1,3,6
1550.08,0,1,1,0,1,7,2,0,2,1,1,3,1,1,1,1,3,4
1550.208,0,1,2,2,0,5,0,0,2,0,2,2,3,0,4,0,1,7
1550.336,0,1,4,0,1,11,0,1,0,0,0,3,0,0,3,0,0,5
1550.464,2,0,1,0,1,13,0,1,2,1,3,5,0,0,2,2,1,2
1550.592,0,0,1,0,1,8,0,3,1,0,4,2,0,0,2,1,2,3
1550.72,0,0,2,0,0,5,0,0,1,1,0,4,0,0,1,1,1,4
1550.848,0,0,0,0,0,8,1,1,0,1,2,3,1,1,2,1,3,3
1550.976,0,1,0,1,1,6,0,2,1,1,2,1,0,0,4,2,1,7
1551.104,0,0,1,0,4,7,1,0,0,0,1,4,1,1,2,0,0,5
1551.232,0,1,0,1,1,6,0,1,1,1,0,3,1,0,2,0,1,2
1551.36,0,0,4,0,0,5,1,2,1,0,3,4,0,1,2,1,3,4
1551.488,0,1,0,1,0,5,0,1,1,2,1,7,0,0,5,3,1,6
1551.616,0,1,2,0,1,7,0,0,1,1,2,1,0,0,1,1,1,5
1551.744,1,0,2,0,0,10,0,1,1,0,1,2,0,0,1,0,3,5
1551.872,0,0,1,0,1,3,0,3,0,0,0,5,0,0,1,0,2,5
1552,0,1,3,1,1,8,0,0,0,1,0,5,0,0,2,0,1,5
1552.128,1,0,1,0,0,5,2,0,1,0,1,3,1,0,0,1,1,3
1552.256,0,1,1,0,1,9,0,0,1,1,2,4,1,0,0,2,1,5
1552.384,2,1,0,0,0,9,2,0,1,1,0,2,1,0,1,1,1,7
1552.512,0,0,0,1,0,8,0,1,0,0,1,3,0,0,2,1,2,4
1552.64,0,0,1,0,0,6,3,0,2,0,1,3,1,0,0,1,4,3
1552.768,0,1,2,0,1,12,2,2,2,0,1,4,0,0,0,1,1,5
1552.896,2,0,2,0,3,7,0,1,1,0,2,5,0,0,0,1,0,9
1553.024,0,1,1,2,0,7,0,1,1,0,2,5,1,0,1,1,1,4
1553.152,1,1,1,0,2,4,0,1,0,0,0,3,0,0,2,0,1,8
1553.28,0,0,2,1,0,7,0,0,1,1,4,4,0,0,0,0,2,7
1553.408,0,1,1,0,2,9,1,2,3,1,2,1,1,0,0,1,1,3
1553.536,0,0,3,1,0,6,0,1,1,1,2,2,0,2,0,0,1,5
1553.664,0,0,2,0,1,5,1,0,1,0,0,3,0,0,1,0,3,8
1553.792,0,0,2,0,4,6,0,2,2,0,1,3,1,0,1,1,0,3
1553.92,0,0,1,0,1,4,0,0,1,0,1,3,2,0,0,1,0,7
1554.048,0,2,2,2,4,13,0,0,1,0,0,7,0,0,4,0,3,5
1554.176,0,1,0,0,0,6,0,1,0,1,0,1,0,0,2,0,0,9
1554.304,0,1,0,0,0,5,0,0,1,3,0,2,1,0,1,2,4,2
1554.432,0,0,0,0,0,9,1,0,2,0,1,4,0,0,2,2,2,6
1554.56,0,0,1,0,0,11,1,0,1,1,1,3,0,0,3,2,2,6
1554.688,1,0,1,1,2,9,0,0,1,1,1,4,0,0,1,1,1,4
1554.816,0,1,0,0,1,3,0,2,1,2,3,2,0,0,1,0,3,2
1554.944,0,1,1,1,0,12,1,0,0,0,1,3,0,1,3,3,1,4
1555.072,1,0,0,1,1,6,1,0,2,1,0,1,0,0,3,0,1,7
1555.2,0,0,1,0,2,6,0,0,3,0,1,3,0,0,0,0,1,6
1555.328,0,0,2,0,3,6,1,2,3,0,1,3,0,1,1,0,0,4
1555.456,0,0,3,1,0,4,0,1,0,0,2,3,0,0,0,1,2,3
1555.584,0,1,0,0,2,13,0,1,2,0,5,0,0,0,0,1,2,6
1555.712,0,0,0,1,1,6,1,0,2,1,0,1,0,0,0,0,3,6
1555.84,0,1,1,0,1,6,1,1,1,0,0,2,0,0,2,0,1,5
1555.968,0,0,1,0,1,10,0,0,1,0,0,4,0,0,0,0,1,6
1556.096,0,2,1,1,0,5,0,0,0,0,0,0,0,0,0,2,0,9
1556.224,0,0,0,2,0,4,0,2,2,0,1,3,0,1,1,1,0,6
1556.352,0,0,1,0,0,8,0,0,0,0,0,4,1,0,1,1,1,6
1556.48,0,0,0,1,2,10,1,1,1,2,0,3,1,0,1,1,1,1
1556.608,2,1,1,0,0,7,1,2,0,0,2,4,0,0,0,2,1,4
1556.736,0,0,2,0,1,3,0,0,0,0,1,5,0,0,5,0,0,3
1556.864,1,0,2,0,2,7,0,0,1,0,0,5,0,1,1,0,1,3
1556.992,0,0,0,0,2,9,1,0,1,0,0,3,0,2,0,0,0,6
1557.12,0,2,1,0,0,5,0,0,1,0,0,2,0,0,0,1,0,3
1557.248,1,0,1,0,0,5,1,1,1,1,1,3,0,0,1,1,1,7
1557.376,0,0,4,0,0,10,0,0,2,1,1,4,0,0,3,0,0,5
1557.504,1,1,1,0,0,8,0,1,1,3,2,1,0,1,3,1,2,5
1557.632,0,1,3,0,1,8,0,0,2,1,1,4,0,0,4,1,1,5
1557.76,0,0,4,0,0,8,1,0,1,0,1,3,0,0,2,1,3,9
1557.888,0,0,1,0,2,7,0,1,1,1,0,4,1,1,1,0,1,4
1558.016,0,2,3,0,0,14,0,0,2,0,1,4,0,1,0,0,0,6
1558.144,0,1,1,0,0,3,0,1,4,0,1,4,1,2,1,2,0,5
1558.272,1,0,1,3,1,6,0,3,1,0,3,3,0,0,0,0,1,8
1558.4,0,0,1,1,2,5,0,0,2,0,0,5,1,1,2,1,2,8
1558.528,0,1,1,1,2,4,0,2,3,1,0,7,0,0,0,2,2,4
1558.656,1,1,1,1,0,11,2,1,1,0,0,4,0,0,1,0,1,4
1558.784,0,0,1,0,0,3,0,0,0,1,1,3,2,0,3,0,0,4
1558.912,0,0,2,1,2,4,0,0,0,0,1,3,0,0,1,2,1,3
1559.04,0,0,1,0,0,3,0,0,1,1,1,2,1,1,2,0,2,4
1559.168,0,1,2,0,2,6,2,0,1,1,1,3,0,1,2,3,0,7
1559.296,0,1,2,1,0,3,0,0,2,0,1,3,0,0,5,0,0,4
1559.424,0,1,1,0,0,5,0,1,2,0,1,6,2,0,5,1,0,6
1559.552,0,0,1,0,0,4,0,1,2,2,3,4,0,0,2,1,0,4
1559.68,0,0,0,1,0,9,0,1,2,0,1,3,1,1,0,1,2,4
1559.808,0,1,0,0,0,6,0,2,3,2,1,6,0,0,3,1,1,5
1559.936,0,0,1,0,2,5,0,0,1,1,1,2,0,1,1,0,0,5
1560.064,0,0,0,3,1,5,1,1,1,3,2,4,2,0,1,0,0,6
1560.192,0,0,1,0,2,5,0,1,1,2,2,1,1,0,1,1,3,3
1560.32,0,0,0,1,0,4,0,2,3,1,1,5,0,0,2,3,0,3
1560.448,0,1,3,0,3,7,0,2,4,1,1,0,0,3,5,0,1,7
1560.576,0,0,0,0,0,5,2,0,3,0,1,0,1,1,1,1,3,7
1560.704,0,0,1,0,2,6,2,0,3,1,1,4,0,0,3,0,0,2
1560.832,0,0,1,0,1,5,0,1,4,1,0,3,0,1,4,1,1,3
1560.96,0,0,1,0,3,7,1,1,2,2,0,4,1,0,0,0,0,4
1561.088,0,0,0,0,0,4,0,0,0,0,0,6,0,1,2,0,1,4
1561.216,0,1,1,0,2,7,1,0,2,0,6,5,1,1,0,0,2,4
1561.344,0,0,0,1,1,7,1,1,0,1,0,3,1,2,0,0,1,6
1561.472,1,2,4,0,2,5,1,2,4,1,3,3,0,0,2,3,2,3
1561.6,1,0,1,0,0,7,0,0,0,0,0,8,1,1,2,1,2,5
1561.728,0,0,0,2,2,2,1,0,1,0,1,5,0,1,0,0,0,7
1561.856,0,1,1,0,1,9,0,0,1,1,0,2,1,0,0,3,3,0
1561.984,0,0,0,0,2,7,0,1,0,3,2,8,0,0,2,1,1,9
1562.112,0,0,2,0,2,8,1,0,1,2,2,4,0,1,1,2,0,3
1562.24,0,0,1,1,2,14,0,0,0,0,0,1,0,0,0,1,0,5
1562.368,0,0,0,0,0,5,0,1,1,0,1,4,0,1,2,1,1,3
1562.496,0,0,2,0,0,3,1,3,4,1,2,3,0,0,1,0,1,6
1562.624,0,0,0,1,0,6,0,3,3,0,1,4,0,0,0,1,1,5
1562.752,1,0,1,1,3,5,0,0,2,2,0,3,0,0,1,0,4,4
1562.88,0,0,0,0,1,5,1,3,1,1,1,5,0,0,4,0,0,5
1563.008,0,0,3,1,4,10,1,0,3,1,2,2,0,0,2,0,0,4
1563.136,0,0,2,0,1,11,1,0,0,1,1,3,0,1,3,0,1,7
1563.264,0,1,0,0,1,9,1,0,0,0,3,7,0,0,3,2,5,6
1563.392,0,0,2,0,1,6,0,1,4,1,1,4,1,1,2,1,3,4
1563.52,0,0,2,0,1,6,1,1,1,3,1,1,0,2,0,0,1,6
1563.648,0,2,2,1,1,10,0,1,2,2,1,2,0,0,1,0,2,12
